time,X_value,Y_value,Z_value
6.76000,0.07576,-0.02209,0.00702
6.77000,0.07514,-0.00071,0.00824
6.78100,0.09164,0.00356,0.00213
6.79100,0.11974,-0.00499,0.00213
6.80200,0.15028,-0.01843,-0.00092
6.81200,0.15700,-0.03797,-0.00031
6.82200,0.16494,-0.06485,-0.00214
6.83300,0.15639,-0.08012,-0.00886
6.84300,0.16189,-0.06730,-0.01070
6.85300,0.17716,-0.05752,-0.01314
6.86400,0.20587,-0.03675,-0.00642
6.87400,0.23702,-0.01415,0.00946
6.88500,0.25168,0.00051,0.01863
6.89500,0.23947,0.00418,0.02962
6.90600,0.23458,0.00479,0.03268
6.91700,0.24435,-0.00010,0.03206
6.92800,0.26024,-0.01782,0.02840
6.93800,0.31644,-0.05019,0.02290
6.94900,0.35187,-0.07218,0.02107
6.95900,0.41479,-0.10334,0.01985
6.97000,0.44716,-0.10334,0.01924
6.98000,0.50214,-0.11189,0.02779
6.99000,0.52291,-0.12288,0.03756
7.00100,0.52535,-0.14793,0.04611
7.01100,0.53329,-0.13205,0.04856
7.02200,0.56200,-0.09906,0.04917
7.03200,0.57483,-0.06485,0.05100
7.04200,0.57544,-0.06607,0.05406
7.05300,0.60415,-0.07646,0.06139
7.06300,0.64936,-0.07157,0.06566
7.07400,0.66707,-0.07340,0.06505
7.08500,0.66219,-0.08379,0.05589
7.09500,0.63958,-0.09478,0.04734
7.10600,0.62126,-0.08990,0.04428
7.11700,0.59071,-0.06241,0.04367
7.12700,0.58949,-0.05141,0.05467
7.13700,0.60843,-0.04042,0.05955
7.14800,0.62553,-0.05019,0.06078
7.15800,0.66280,-0.07279,0.05283
7.16900,0.69212,-0.10700,0.04001
7.17900,0.69578,-0.12716,0.02596
7.19000,0.70311,-0.11433,0.02473
7.20000,0.72327,-0.08440,0.02657
7.21100,0.72999,-0.07218,0.03023
7.22100,0.75015,-0.07157,0.04489
7.23100,0.78069,-0.10028,0.05161
7.24200,0.81918,-0.12594,0.05772
7.25200,0.85155,-0.13266,0.04611
7.26200,0.86255,-0.12533,0.02535
7.27300,0.86499,-0.11800,-0.00642
7.28300,0.85339,-0.10273,-0.02169
7.29400,0.83812,-0.08807,-0.03024
7.30400,0.81429,-0.05752,-0.02413
7.31500,0.78436,-0.04592,-0.01192
7.32500,0.76298,-0.07951,-0.00214
7.33500,0.77092,-0.12105,-0.00214
7.34600,0.75443,-0.11128,-0.01497
7.35600,0.71900,-0.15770,-0.04796
7.36600,0.75870,-0.24811,-0.07117
7.37700,0.83140,-0.30737,-0.09194
7.38700,0.82895,-0.31714,-0.08400
7.39800,0.73793,-0.30004,-0.07361
7.40800,0.61637,-0.25300,-0.06140
7.41800,0.49603,-0.15648,-0.03880
7.42800,0.40990,-0.10395,-0.01742
7.43900,0.30788,-0.09540,-0.00398
7.44900,0.23886,-0.09906,0.00091
7.45900,0.16739,-0.09234,0.00030
7.47000,0.10263,-0.08623,0.00274
7.48000,0.00001,-0.07829,0.01191
7.49000,-0.07635,-0.07402,0.01374
7.50100,-0.14904,-0.08012,0.01496
7.51100,-0.21257,-0.08440,0.01007
7.52200,-0.28343,-0.07279,0.00274
7.53200,-0.37812,-0.04408,-0.00764
7.54200,-0.44837,-0.01659,-0.00947
7.55300,-0.50762,0.01334,-0.00581
7.56300,-0.55954,0.04388,-0.00214
7.57300,-0.60047,0.07381,-0.00214
7.58400,-0.62796,0.09397,0.00091
7.59400,-0.63346,0.12574,-0.00642
7.60500,-0.65423,0.15689,-0.01436
7.61500,-0.69882,0.17827,-0.02536
7.62500,-0.72937,0.16667,-0.03391
7.63600,-0.75380,0.12207,-0.03330
7.64600,-0.77885,0.09825,-0.03818
7.65600,-0.85887,0.10069,-0.06079
7.66700,-0.89796,0.10741,-0.06934
7.67800,-0.94805,0.15506,-0.05895
7.68800,-1.04640,0.22714,-0.03024
7.69800,-1.14292,0.27906,-0.00337
7.70900,-1.20095,0.29128,0.02229
7.71900,-1.19546,0.26440,0.04245
7.73000,-1.15086,0.21920,0.05650
7.74000,-1.10871,0.17827,0.05955
7.75000,-1.07756,0.15139,0.06566
7.76100,-1.06473,0.11902,0.07910
7.77100,-1.06045,0.07687,0.09010
7.78200,-1.07450,0.04938,0.10109
7.79200,-1.04946,0.05915,0.11820
7.80200,-1.02380,0.07320,0.13041
7.81300,-1.00120,0.09397,0.13225
7.82300,-0.98715,0.11780,0.12308
7.83500,-1.00181,0.11352,0.10231
7.84500,-1.00792,0.08114,0.07727
7.85600,-1.00364,0.04510,0.03756
7.86600,-0.99876,0.04755,0.01068
7.87600,-0.95539,0.07565,0.00030
7.88600,-0.88391,0.10680,0.01618
7.89700,-0.78740,0.12024,0.04673
7.90700,-0.69149,0.11719,0.07666
7.91800,-0.62735,0.12452,0.09926
7.92900,-0.59314,0.15139,0.11026
7.93900,-0.57298,0.18133,0.09437
7.95000,-0.55832,0.19232,0.06750
7.96000,-0.51312,0.20393,0.02351
7.97000,-0.45264,0.19293,0.00397
7.98100,-0.32558,0.17400,-0.00764
7.99100,-0.24617,0.18560,0.01068
8.00200,-0.13438,0.18560,0.03084
8.01200,0.06476,0.19354,0.06078
8.02200,0.16861,0.16361,0.07483
8.03300,0.11302,0.16300,0.06872
8.04300,-0.01587,0.17400,0.02840
8.05400,-0.09956,0.19293,-0.03269
8.06400,-0.16248,0.16422,-0.07972
8.07400,-0.16859,0.09397,-0.11088
8.08500,-0.15698,0.04755,-0.12554
8.09500,-0.12155,0.00234,-0.13653
8.10600,-0.12522,-0.01659,-0.12432
8.11600,-0.16554,-0.01171,-0.09255
8.12600,-0.23456,0.01884,-0.05529
8.13700,-0.25594,0.00784,-0.01070
8.14700,-0.27183,0.01089,0.00213
8.15800,-0.36957,0.02861,0.01313
8.16800,-0.34085,0.00173,0.02168
8.17900,-0.32375,-0.03981,0.00580
8.18900,-0.38300,-0.06119,-0.02291
8.20000,-0.41599,-0.07218,-0.02536
8.21000,-0.46914,-0.04836,-0.00825
8.22000,-0.44715,-0.03125,0.02535
8.23100,-0.40011,-0.00316,0.06750
8.24100,-0.37201,0.02006,0.10170
8.25100,-0.28954,0.02128,0.11514
8.26200,-0.24434,-0.01659,0.09559
8.27200,-0.21135,-0.05141,0.06383
8.28200,-0.12094,-0.06424,0.04734
8.29300,-0.09407,-0.05447,0.03878
8.30300,0.07637,-0.03981,0.05528
8.31400,0.25535,-0.03859,0.06872
8.32400,0.25535,-0.06180,0.06505
8.33400,0.21809,-0.10456,0.07666
8.34500,0.23580,-0.10273,0.09682
8.35500,0.22236,-0.06058,0.12919
8.36600,0.22358,-0.03981,0.16584
8.37600,0.28589,-0.01904,0.21532
8.38700,0.32071,-0.02576,0.23793
8.39700,0.39341,-0.06546,0.26664
8.40800,0.40501,-0.11555,0.26786
8.41900,0.39402,-0.16381,0.25442
8.42900,0.38669,-0.18153,0.24526
8.44000,0.39157,-0.16503,0.24342
8.45000,0.40746,-0.14976,0.23670
8.46000,0.42761,-0.13083,0.22449
8.47100,0.42761,-0.11861,0.20677
8.48100,0.38852,-0.10945,0.17195
8.49100,0.37325,-0.09417,0.13103
8.50200,0.38424,-0.08623,0.08765
8.51200,0.36469,-0.08990,0.04795
8.52300,0.36286,-0.07096,0.03329
8.53300,0.37080,-0.04164,0.01435
8.54300,0.36714,0.00356,-0.00825
8.55400,0.38058,0.03777,-0.03147
8.56400,0.41601,0.04266,-0.05162
8.57400,0.47709,0.04694,-0.09316
8.58500,0.43006,0.06954,-0.11454
8.59500,0.43678,0.02311,-0.14997
8.60600,0.49725,-0.03125,-0.16524
8.61600,0.59194,-0.05264,-0.17685
8.62700,0.58949,-0.03187,-0.18052
8.63700,0.53940,-0.02392,-0.18479
8.64700,0.56689,-0.02515,-0.18540
8.65800,0.63653,-0.00743,-0.18479
8.66800,0.68723,-0.00621,-0.18052
8.67800,0.72205,-0.02026,-0.17746
8.68900,0.74221,-0.00987,-0.17502
8.70000,0.73182,0.02067,-0.15975
8.71000,0.70006,0.04755,-0.14509
8.72000,0.67379,0.05732,-0.13104
8.73100,0.66463,0.06160,-0.10904
8.74200,0.66524,0.04999,-0.08766
8.75200,0.65669,0.04510,-0.06079
8.76200,0.66402,0.03899,-0.04063
8.77300,0.67379,0.02800,-0.02413
8.78400,0.68723,0.03166,-0.01497
8.79400,0.68173,0.00967,0.00397
8.80500,0.67562,-0.02637,0.01679
8.81500,0.67501,-0.06180,0.03084
8.82500,0.67318,-0.08196,0.04001
8.83600,0.70006,-0.10517,0.05222
8.84600,0.72205,-0.12105,0.06322
8.85600,0.73060,-0.14915,0.06627
8.86700,0.74465,-0.18214,0.07238
8.87700,0.76237,-0.18825,0.07483
8.88700,0.78680,-0.17786,0.07055
8.89800,0.82468,-0.16748,0.07055
8.90800,0.85155,-0.14671,0.07849
8.91800,0.89187,-0.12899,0.08888
8.92900,0.92303,-0.11189,0.09743
8.93900,0.95051,-0.11678,0.10170
8.95000,0.95357,-0.15893,0.10842
8.96000,0.91081,-0.22795,0.11453
8.97100,0.85094,-0.30309,0.11026
8.98100,0.78069,-0.33180,0.09804
8.99100,0.72205,-0.31103,0.07299
9.00200,0.67196,-0.26094,0.04306
9.01200,0.63592,-0.22551,0.01924
9.02300,0.60293,-0.22368,0.00763
9.03300,0.57666,-0.23651,-0.00153
9.04300,0.55345,-0.22856,-0.00520
9.05400,0.51313,-0.20108,-0.00642
9.06400,0.45144,-0.15770,-0.00092
9.07400,0.37080,-0.09906,0.01985
9.08500,0.31521,-0.07646,0.03940
9.09500,0.26696,-0.08012,0.04734
9.10500,0.20648,-0.08379,0.05711
9.11600,0.13195,-0.10822,0.06078
9.12600,0.06598,-0.13266,0.06139
9.13700,-0.02076,-0.16198,0.05528
9.14700,-0.10750,-0.18703,0.04856
9.15800,-0.21746,-0.20657,0.03573
9.16800,-0.31031,-0.23284,0.02229
9.17800,-0.39828,-0.24933,0.00885
9.18900,-0.50335,-0.25666,-0.01008
9.19900,-0.59314,-0.24628,-0.03880
9.20900,-0.70127,-0.20291,-0.07178
9.22000,-0.93339,-0.15098,-0.10843
9.23000,-0.99448,-0.15587,-0.13714
9.24000,-0.93767,-0.14854,-0.17502
9.25100,-0.91629,-0.12288,-0.17991
9.26100,-0.98532,-0.06607,-0.17257
9.27200,-1.05618,0.05366,-0.17196
9.28200,-1.03907,0.14284,-0.16524
9.29300,-1.02930,0.18988,-0.13837
9.30300,-1.06717,0.20332,-0.11271
9.31300,-1.13131,0.21065,-0.08766
9.32400,-1.17957,0.20515,-0.06262
9.33400,-1.18324,0.20759,-0.03696
9.34500,-1.15758,0.21920,-0.00764
9.35500,-1.12643,0.21187,0.01068
9.36600,-1.10749,0.21065,0.00946
9.37600,-1.00242,0.20148,0.00641
9.38600,-0.88086,0.17277,-0.00092
9.39700,-0.77701,0.10863,-0.00459
9.40700,-0.77946,0.08176,-0.00459
9.41800,-0.84360,0.07381,-0.00337
9.42800,-0.88941,0.08970,-0.00825
9.43800,-0.90957,0.10130,-0.03085
9.44900,-0.91568,0.11535,-0.03696
9.45900,-0.89430,0.12757,-0.02963
9.47000,-0.84909,0.12452,-0.02352
9.48000,-0.79595,0.09886,-0.01742
9.49000,-0.75930,0.06832,-0.01619
9.50100,-0.75563,0.04632,-0.01253
9.51100,-0.79351,0.04388,-0.01497
9.52200,-0.84543,0.06954,-0.02597
9.53200,-0.87109,0.10069,-0.03696
9.54200,-0.86986,0.12574,-0.05895
9.55300,-0.80389,0.11780,-0.07911
9.56400,-0.72814,0.10252,-0.07667
9.57400,-0.66889,0.07259,-0.05956
9.58400,-0.66095,0.06037,-0.04796
9.59400,-0.68538,0.06526,-0.03147
9.60500,-0.70615,0.08970,-0.03147
9.61500,-0.71532,0.14651,-0.04063
9.62600,-0.70798,0.20210,-0.04857
9.63600,-0.64934,0.22225,-0.05773
9.64600,-0.55160,0.23020,-0.07239
9.65700,-0.49785,0.23081,-0.09438
9.66800,-0.46975,0.23691,-0.10599
9.67800,-0.42454,0.23936,-0.11943
9.68800,-0.39522,0.21920,-0.12309
9.69800,-0.36040,0.18866,-0.11943
9.70900,-0.32375,0.17522,-0.10049
9.71900,-0.30481,0.18805,-0.08766
9.73000,-0.27916,0.19538,-0.08217
9.74000,-0.22907,0.19232,-0.08278
9.75000,-0.17592,0.13490,-0.09011
9.76100,-0.18631,0.06893,-0.10904
9.77100,-0.22296,0.04083,-0.11454
9.78100,-0.16859,-0.03248,-0.12126
9.79200,-0.17653,-0.04653,-0.12065
9.80200,-0.14904,-0.04897,-0.09561
9.81200,-0.13316,-0.00499,-0.06995
9.82300,-0.25106,0.02678,-0.06384
9.83300,-0.30176,-0.03187,-0.07911
9.84400,-0.16859,-0.02881,-0.06995
9.85400,-0.20952,0.05243,-0.05712
9.86500,-0.30237,0.11169,-0.03085
9.87500,-0.38300,0.06954,-0.01008
9.88600,-0.35979,0.02556,0.00641
9.89600,-0.18081,-0.00865,0.01068
9.90600,-0.07696,-0.03614,-0.00092
9.91700,-0.02198,-0.05569,-0.01497
9.92700,0.02811,-0.03736,-0.01619
9.93800,0.05621,0.00418,-0.01558
9.94800,0.13318,-0.00071,-0.01192
9.95900,0.20587,-0.03064,-0.00337
9.96900,0.18632,-0.07279,-0.01192
9.98000,0.15822,-0.10028,-0.01497
9.99000,0.15700,-0.10395,-0.00581
10.00000,0.12035,-0.09967,0.00091
10.01100,0.11057,-0.08501,0.01007
10.02100,0.11119,-0.07218,0.01985
10.03100,0.11363,-0.07035,0.01802
10.04200,0.09897,-0.06119,0.00641
10.05200,0.09714,-0.08501,0.00091
10.06200,0.11607,-0.08135,0.01191
10.07300,0.10752,-0.06730,0.02535
10.08300,0.07026,-0.05935,0.04306
10.09400,0.06415,-0.05080,0.05528
10.10400,0.08614,-0.03920,0.06627
10.11400,0.12340,-0.03859,0.07605
10.12500,0.14784,-0.04653,0.07849
10.13500,0.18999,-0.04530,0.07360
10.14500,0.22542,-0.06730,0.06322
10.15600,0.21564,-0.09234,0.04611
10.16600,0.20404,-0.09723,0.03573
10.17600,0.21870,-0.08807,0.01374
10.18600,0.20526,-0.06607,-0.00642
10.19700,0.18021,-0.05752,-0.01803
10.20700,0.18510,-0.05386,-0.03635
10.21700,0.20098,-0.02759,-0.06323
10.22800,0.20404,-0.01354,-0.07850
10.23800,0.25718,-0.00926,-0.09866
10.24800,0.30422,-0.00010,-0.10599
10.25900,0.40746,0.01761,-0.10477
10.26900,0.50275,0.03289,-0.09805
10.28000,0.57056,0.04510,-0.07789
10.29000,0.61943,0.04938,-0.06140
10.30000,0.65547,0.04632,-0.05773
10.31100,0.65547,0.04632,-0.06140
10.32100,0.64081,0.05060,-0.06690
10.33200,0.64325,0.06465,-0.06567
10.34200,0.64142,0.07687,-0.05529
10.35200,0.66646,0.08176,-0.03147
10.36300,0.71777,0.08359,-0.01436
10.37300,0.76176,0.07565,-0.00337
10.38300,0.77520,0.05976,0.01313
10.39300,0.70861,0.06282,0.02779
10.40400,0.67807,0.01151,0.01802
10.41400,0.76359,-0.04714,0.01374
10.42400,0.81063,-0.03125,0.02535
10.43500,0.76603,0.00906,0.05589
10.44500,0.73182,0.01578,0.07544
10.45600,0.75443,0.01761,0.08949
10.46600,0.78558,0.03044,0.09987
10.47600,0.74465,0.02433,0.10720
10.48800,0.65424,0.04449,0.10354
10.49800,0.52657,0.13673,0.08521
10.50800,0.46976,0.23508,0.06139
10.51900,0.47343,0.30533,0.03268
10.52900,0.53940,0.31327,0.00946
10.53900,0.66402,0.26929,-0.00886
10.55000,0.73671,0.24302,-0.00825
10.56000,0.80635,0.21248,0.00335
10.57000,0.84117,0.17888,0.04184
10.58000,0.82956,0.17461,0.06322
10.59100,0.78925,0.17705,0.10048
10.60100,0.75992,0.18438,0.11820
10.61100,0.72755,0.17277,0.12614
10.62200,0.68662,0.14223,0.12919
10.63200,0.64936,0.09519,0.12553
10.64200,0.63225,0.05366,0.12308
10.65200,0.63225,0.02861,0.12064
10.66300,0.62431,0.00845,0.12736
10.67300,0.61820,-0.01537,0.13836
10.68300,0.60843,-0.03553,0.14813
10.69300,0.58216,-0.05691,0.15241
10.70400,0.52474,-0.09662,0.14813
10.71400,0.49053,-0.11006,0.14019
10.72400,0.43678,-0.11006,0.12308
10.73500,0.37325,-0.10456,0.10231
10.74500,0.29017,-0.09417,0.07605
10.75500,0.21809,-0.09173,0.05711
10.76500,0.14051,-0.09967,0.04306
10.77600,0.04827,-0.11311,0.02596
10.78600,-0.04275,-0.12288,0.01068
10.79600,-0.13133,-0.12655,-0.00703
10.80700,-0.22113,-0.13816,-0.02536
10.81700,-0.31947,-0.16748,-0.04551
10.82700,-0.39033,-0.18275,-0.06384
10.83800,-0.44959,-0.19741,-0.06873
10.84800,-0.50212,-0.21879,-0.06934
10.85800,-0.56810,-0.23956,-0.06567
10.86800,-0.61391,-0.25056,-0.06079
10.87900,-0.68416,-0.25544,-0.05162
10.88900,-0.73792,-0.25056,-0.04368
10.90000,-0.77396,-0.23284,-0.03635
10.91000,-0.78984,-0.20046,-0.03208
10.92000,-0.80084,-0.14549,-0.02780
10.93100,-0.80145,-0.06669,-0.01619
10.94100,-0.77701,0.00479,-0.00398
10.95100,-0.74280,0.06221,0.01252
10.96200,-0.68172,0.08847,0.04550
10.97200,-0.62857,0.11780,0.09865
10.98200,-0.70127,0.15506,0.15607
10.99200,-0.79778,0.14529,0.19700
11.00300,-0.81183,0.15811,0.22754
11.01300,-0.73792,0.16056,0.24709
11.02300,-0.72570,0.15934,0.27580
11.03300,-0.71959,0.15934,0.29657
11.04400,-0.65606,0.14284,0.27213
11.05400,-0.58337,0.07137,0.20250
11.06400,-0.60414,-0.01843,0.14874
11.07500,-0.68172,-0.11189,0.10293
11.08500,-0.77151,-0.14671,0.06688
11.09500,-0.84604,-0.11128,0.04550
11.10500,-0.88330,-0.07279,0.03756
11.11600,-0.82955,-0.04225,0.04184
11.12600,-0.76174,-0.03614,0.04489
11.13600,-0.63957,-0.04530,0.04306
11.14600,-0.58092,-0.04958,0.04245
11.15700,-0.51434,-0.08990,0.04001
11.16700,-0.51251,-0.12044,0.04428
11.17700,-0.53389,-0.11739,0.04734
11.18800,-0.54855,-0.07096,0.04795
11.19800,-0.53694,-0.01415,0.05161
11.20800,-0.48868,0.03105,0.06261
11.21800,-0.46914,0.04144,0.05406
11.22900,-0.43432,0.03228,0.03695
11.23900,-0.41110,0.00295,0.01618
11.24900,-0.41416,-0.01293,-0.00703
11.25900,-0.44715,-0.01598,-0.02413
11.27000,-0.48196,-0.03736,-0.04368
11.28000,-0.50273,-0.05569,-0.06995
11.29000,-0.48991,-0.04408,-0.09072
11.30100,-0.46242,-0.01476,-0.10355
11.31100,-0.42760,0.00967,-0.10294
11.32200,-0.37812,0.01700,-0.09194
11.33200,-0.33719,0.00234,-0.08339
11.34200,-0.32925,-0.02576,-0.08033
11.35200,-0.35552,-0.03614,-0.09194
11.36300,-0.38850,-0.02942,-0.10416
11.37300,-0.40011,0.00601,-0.11943
11.38300,-0.38056,0.01945,-0.12554
11.39300,-0.33536,0.03777,-0.12309
11.40400,-0.30359,0.04755,-0.12126
11.41400,-0.27366,0.04083,-0.11332
11.42400,-0.26327,0.03533,-0.10782
11.43500,-0.26327,0.01639,-0.10477
11.44500,-0.26938,0.00662,-0.11088
11.45500,-0.28466,-0.03248,-0.12554
11.46500,-0.28954,-0.04775,-0.13104
11.47600,-0.25472,-0.04836,-0.11821
11.48600,-0.22357,-0.03248,-0.08644
11.49700,-0.18753,-0.01049,-0.05468
11.50700,-0.13316,0.00479,-0.01558
11.51700,-0.05986,0.01884,-0.00153
11.52800,0.01956,0.04022,0.00458
11.53800,0.07637,0.04449,0.01557
11.54900,-0.00182,0.03411,0.02779
11.55900,-0.02076,-0.08196,0.04245
11.57000,0.06293,-0.11861,0.06811
11.58000,0.06354,-0.11617,0.10598
11.59000,-0.00854,-0.10639,0.12675
11.60100,-0.07269,-0.10212,0.13164
11.61100,-0.08124,-0.09112,0.13164
11.62200,-0.06108,-0.09845,0.11514
11.63200,-0.13560,-0.13510,0.10048
11.64200,-0.13866,-0.15831,0.09621
11.65300,-0.10017,-0.13327,0.10903
11.66300,-0.11850,-0.07707,0.13347
11.67400,-0.14843,-0.02942,0.15729
11.68400,-0.17165,0.01089,0.17379
11.69400,-0.19974,0.03716,0.17684
11.70500,-0.19241,0.04205,0.16401
11.71500,-0.16798,0.01578,0.13347
11.72500,-0.16004,-0.00560,0.10598
11.73600,-0.13072,-0.04164,0.07421
11.74600,-0.13255,-0.05752,0.06078
11.75600,-0.17531,-0.06058,0.07055
11.76700,-0.20585,-0.08074,0.08826
11.77700,-0.23823,-0.12655,0.11514
11.78800,-0.23090,-0.16442,0.14507
11.79800,-0.24861,-0.20046,0.17745
11.80800,-0.25961,-0.21940,0.20372
11.81900,-0.25900,-0.22856,0.24404
11.82900,-0.24556,-0.23773,0.27458
11.83900,-0.23334,-0.25361,0.30695
11.85000,-0.22296,-0.25178,0.32345
11.86000,-0.19974,-0.24689,0.33261
11.87100,-0.18203,-0.23589,0.33139
11.88100,-0.13377,-0.21635,0.32589
11.89100,-0.05069,-0.22918,0.31428
11.90200,0.02811,-0.24323,0.29962
11.91200,0.05132,-0.21329,0.28252
11.92300,0.06171,-0.16748,0.25686
11.93300,0.09652,-0.11555,0.22510
11.94300,0.13257,-0.05874,0.18295
11.95400,0.18021,-0.02881,0.14263
11.96400,0.23886,-0.00560,0.11209
11.97500,0.32071,0.02433,0.08826
11.98500,0.38485,0.04694,0.07971
11.99500,0.45144,0.06954,0.06872
12.00500,0.49725,0.07504,0.04550
12.01600,0.54001,0.08847,0.02351
12.02600,0.58461,0.10680,0.00213
12.03700,0.63470,0.11902,-0.02658
12.04700,0.68845,0.14529,-0.05529
12.05700,0.77153,0.17461,-0.08156
12.06800,0.84911,0.19477,-0.09927
12.07800,0.94502,0.23264,-0.10721
12.08800,0.99083,0.28517,-0.09377
12.09800,0.89065,0.28762,-0.08766
12.10900,0.89126,0.18682,-0.07972
12.11900,0.97984,0.10741,-0.06690
12.12900,1.00122,0.11169,-0.04185
12.14000,0.96945,0.12146,-0.03635
12.15000,0.98472,0.11535,-0.04613
12.16000,1.01404,0.10252,-0.04857
12.17100,1.05925,0.09825,-0.04429
12.18100,1.11239,0.08909,-0.03941
12.19100,1.13622,0.07137,-0.02169
12.20200,1.14721,0.08359,0.00213
12.21200,1.14966,0.08603,0.03206
12.22200,1.15760,0.07320,0.05589
12.23300,1.17837,0.05366,0.07238
12.24300,1.19486,0.03228,0.06811
12.25300,1.18936,0.00234,0.05222
12.26400,1.17043,-0.02515,0.02779
12.27400,1.16187,-0.04653,-0.00520
12.28400,1.14599,-0.05508,-0.04124
12.29500,1.12767,-0.06241,-0.08033
12.30500,1.11972,-0.06180,-0.11088
12.31500,1.08368,-0.06730,-0.12737
12.32600,1.07085,-0.07768,-0.11576
12.33600,1.07208,-0.09845,-0.09316
12.34600,1.05803,-0.11372,-0.07423
12.35700,1.03604,-0.13205,-0.06384
12.36700,1.01893,-0.12716,-0.06506
12.37700,0.98656,-0.08318,-0.09255
12.38800,0.95662,-0.04530,-0.12432
12.39800,0.92852,-0.02759,-0.15975
12.40800,0.88698,-0.01415,-0.18968
12.41900,0.83567,-0.01110,-0.21289
12.42900,0.77825,-0.00254,-0.22450
12.44000,0.71228,0.00601,-0.22511
12.45000,0.64936,0.01334,-0.22022
12.46100,0.59743,0.03044,-0.20984
12.47100,0.53696,0.04632,-0.20312
12.48100,0.45510,0.04999,-0.19334
12.49200,0.37508,0.04877,-0.18357
12.50200,0.28834,0.04022,-0.17135
12.51300,0.20770,0.02922,-0.15669
12.52400,0.10874,0.01028,-0.13714
12.53500,-0.01282,-0.00193,-0.12371
12.54500,-0.11789,0.00601,-0.10966
12.55500,-0.22662,0.03655,-0.09438
12.56600,-0.32680,0.05488,-0.07850
12.57600,-0.41477,0.07015,-0.06201
12.58600,-0.49601,0.08053,-0.04490
12.59700,-0.58887,0.08176,-0.02780
12.60700,-0.66095,0.06954,-0.01986
12.61800,-0.72203,0.05671,-0.01864
12.62800,-0.75869,0.05121,-0.01742
12.63800,-0.80084,0.08053,-0.01680
12.64800,-0.88086,0.07504,-0.01375
12.65900,-0.88269,0.01273,-0.01558
12.66900,-0.77579,-0.00743,-0.01436
12.67900,-0.67194,0.05366,0.01802
12.69000,-0.69088,0.13368,0.07421
12.70000,-0.76357,0.21676,0.11148
12.71000,-0.84238,0.29556,0.13164
12.72100,-0.91140,0.35359,0.13347
12.73100,-0.96149,0.38352,0.12125
12.74100,-1.03541,0.34748,0.08338
12.75200,-1.07511,0.29800,0.02168
12.76200,-1.09222,0.28640,-0.03757
12.77200,-1.11543,0.28456,-0.07728
12.78300,-1.11543,0.25952,-0.08033
12.79300,-1.04885,0.19477,-0.05346
12.80300,-0.94867,0.12024,-0.02475
12.81400,-0.86925,0.00967,-0.01619
12.82400,-0.84848,-0.10212,-0.03330
12.83400,-0.82099,-0.19191,-0.06018
12.84500,-0.73608,-0.24933,-0.08828
12.85500,-0.58887,-0.31592,-0.10538
12.86500,-0.52106,-0.36845,-0.09622
12.87600,-0.46120,-0.38800,-0.05773
12.88600,-0.45020,-0.37884,-0.02413
12.89700,-0.45081,-0.32081,0.02168
12.90700,-0.46120,-0.24872,0.04184
12.91700,-0.48319,-0.23895,0.03756
12.92800,-0.47280,-0.29881,0.02779
12.93800,-0.44531,-0.36112,0.02718
12.94900,-0.46730,-0.39838,0.04306
12.95900,-0.54916,-0.40327,0.06261
12.97000,-0.60536,-0.34707,0.06933
12.98000,-0.63285,-0.26766,0.07421
12.99000,-0.62735,-0.18336,0.08216
13.00100,-0.61208,-0.12716,0.09254
13.01100,-0.59803,-0.09356,0.09437
13.02200,-0.53083,-0.06607,0.08826
13.03200,-0.42027,-0.06302,0.08704
13.04200,-0.35552,-0.06730,0.09743
13.05200,-0.32864,-0.05325,0.10354
13.06300,-0.32192,-0.03003,0.10659
13.07300,-0.32070,0.01639,0.09498
13.08300,-0.33475,0.06160,0.06200
13.09400,-0.36895,0.06282,0.02473
13.10400,-0.37995,0.00784,-0.00703
13.11400,-0.33597,-0.07585,-0.03024
13.12500,-0.28160,-0.15648,-0.03024
13.13500,-0.23884,-0.25544,-0.00703
13.14600,-0.21074,-0.31531,0.00824
13.15600,-0.24556,-0.42893,0.03817
13.16600,-0.20891,-0.49857,0.04184
13.17700,-0.21196,-0.43504,0.00580
13.18700,-0.28710,-0.28904,-0.03880
13.19700,-0.26511,-0.25789,-0.08644
13.20800,-0.23701,-0.19924,-0.11149
13.21800,-0.21013,-0.18641,-0.14936
13.22800,-0.22479,-0.12350,-0.15914
13.23900,-0.27427,-0.04103,-0.16463
13.24900,-0.34085,0.07015,-0.16463
13.25900,-0.39644,0.11780,-0.17257
13.26900,-0.40438,0.12452,-0.19762
13.28000,-0.35124,0.12085,-0.21961
13.29000,-0.32009,0.11230,-0.21656
13.30000,-0.32497,0.09214,-0.21106
13.31100,-0.36651,0.04266,-0.21289
13.32100,-0.35796,0.03105,-0.20190
13.33100,-0.33169,0.01578,-0.17013
13.34200,-0.34635,-0.00743,-0.13226
13.35200,-0.29382,-0.01721,-0.10782
13.36300,-0.14477,-0.03675,-0.07239
13.37300,-0.07207,-0.07096,-0.05223
13.38300,-0.06597,-0.12411,-0.02902
13.39300,-0.09773,-0.19313,-0.01375
13.40400,-0.15210,-0.26522,-0.00886
13.41400,-0.17775,-0.35501,-0.00398
13.42400,-0.15210,-0.38617,-0.01070
13.43500,-0.10812,-0.37334,-0.02536
13.44500,-0.02320,-0.34463,-0.04063
13.45500,-0.03420,-0.34157,-0.05956
13.46500,-0.05253,-0.32203,-0.06323
