time,X_value,Y_value,Z_value
6.17700,0.08606,0.04981,-0.05215
6.18800,0.10561,0.04553,-0.05215
6.19800,0.11477,0.03270,-0.06131
6.20800,0.10683,0.02720,-0.06803
6.21900,0.11905,0.03209,-0.07048
6.22900,0.12760,0.03087,-0.07048
6.23900,0.13615,0.04003,-0.06620
6.25000,0.16670,0.05775,-0.05459
6.26000,0.17525,0.06325,-0.04482
6.27000,0.16853,0.06141,-0.03505
6.28200,0.17097,0.06508,-0.02405
6.29300,0.15081,0.06019,-0.02039
6.30300,0.13676,0.05164,-0.01977
6.31400,0.14043,0.04981,-0.01672
6.32400,0.15998,0.04920,-0.01367
6.33400,0.19968,0.05775,-0.00634
6.34400,0.20518,0.05591,-0.00389
6.35500,0.23267,0.05347,-0.00328
6.36500,0.24000,0.04553,0.00283
6.37600,0.21801,0.04125,0.00405
6.38600,0.19480,0.04553,0.00588
6.39600,0.17342,0.05164,0.01260
6.40700,0.13493,0.05591,0.01566
6.41700,0.12699,0.05225,0.01566
6.42700,0.14226,0.04797,0.01749
6.43800,0.16059,0.03881,0.01321
6.44800,0.17403,0.03209,0.00771
6.45800,0.18258,0.00338,-0.00328
6.46900,0.20335,-0.01678,-0.01183
6.47900,0.21618,-0.03327,-0.01489
6.48900,0.22290,-0.03633,-0.01183
6.50000,0.23572,-0.03205,-0.00267
6.51000,0.24428,-0.02289,0.00955
6.52000,0.25466,-0.01433,0.02665
6.53100,0.25466,-0.01922,0.03032
6.54100,0.26260,-0.03694,0.03704
6.55200,0.26444,-0.06137,0.02848
6.56200,0.26382,-0.08458,0.01321
6.57200,0.27910,-0.10291,0.00222
6.58300,0.28948,-0.10596,-0.00695
6.59300,0.30231,-0.08581,-0.00206
6.60300,0.32308,-0.05587,0.00894
6.61400,0.33407,-0.02350,0.01749
6.62400,0.35240,-0.00823,0.02421
6.63400,0.37989,0.00033,0.02054
6.64400,0.39211,-0.00212,0.01077
6.65500,0.40310,-0.00823,-0.01122
6.66600,0.40860,-0.01006,-0.02894
6.67600,0.41349,-0.01311,-0.04054
6.68600,0.41471,-0.01189,-0.04910
6.69600,0.42754,-0.01250,-0.04604
6.70700,0.44586,-0.00273,-0.03688
