time,X_value,Y_value,Z_value
35.0490,14.18847,-0.10774,-4.72630
35.1079,13.48695,-0.13647,-4.20195
35.1669,12.00968,-0.00479,-3.43100
35.2292,11.45182,-0.15323,-2.66722
35.2871,10.50129,-0.20591,-1.64008
35.3487,9.40471,-0.14605,-1.07264
35.4088,7.94899,0.15323,-1.04869
35.4703,6.82368,0.19394,-0.69195
35.5274,5.18839,0.48364,-0.65843
35.5893,4.67362,0.43815,0.39745
35.6474,5.34642,0.28013,1.24742
35.7087,7.38634,0.35435,2.69356
35.7685,10.03441,0.48125,2.62891
35.8288,8.89473,0.21788,3.28495
35.8862,9.06951,0.43815,3.19396
35.9479,9.36161,0.40224,3.10298
36.0070,9.00726,0.26098,3.36396
36.0692,9.04557,0.23703,3.41902
36.1285,8.83966,0.15323,3.24424
36.1887,9.33767,0.24661,3.34480
36.2489,9.11261,0.11732,3.20115
36.3084,9.23232,0.23224,3.13411
36.3683,9.22754,0.03113,3.05749
36.4284,9.34007,0.09338,2.98087
36.4876,8.93783,-0.03591,2.72947
36.5483,8.30334,0.05746,2.60976
36.6091,7.12776,0.07662,1.70951
36.6681,4.25702,-0.12450,0.91461
36.7280,1.87472,-0.50040,-1.00799
36.7885,3.00242,0.18915,-2.34878
36.8483,8.53320,0.40942,-1.59938
36.9089,12.30178,0.40463,-1.31446
36.9683,11.03042,-0.32562,-2.60018
37.0292,12.63219,-0.27295,-4.26660
37.0886,14.54043,-0.51477,-5.39191
37.1488,16.23558,-0.21788,-5.85640
37.2059,17.31540,-0.60815,-6.49806
37.2693,16.44148,-0.79250,-5.67443
37.3273,13.43667,-0.37830,-3.74943
37.3881,12.18207,-0.44294,-3.74943
37.4486,11.41351,0.00479,-2.58342
37.5088,11.02324,-0.78772,-2.12133
37.5685,9.30894,-0.41421,-1.33122
37.6294,8.56911,-0.19633,-1.25221
37.6880,6.72552,0.07662,-1.03433
37.7494,5.42064,0.30168,-0.93377
37.8088,4.97770,0.54829,0.24182
37.8689,4.28096,0.08859,1.28094
37.9269,6.53158,-0.44773,3.33044
37.9880,9.96976,-0.42618,3.14847
38.0480,9.58428,0.14605,2.38470
38.1082,9.36401,0.52913,2.77496
38.1685,9.14374,0.64885,2.71990
38.2278,9.31373,0.67279,2.50681
38.2884,9.12219,0.63688,2.83003
38.3484,9.34246,0.48843,2.60976
38.4058,9.36161,0.43815,2.57624
38.4687,9.02642,0.37590,2.43258
38.5281,8.60981,0.45012,2.37033
38.5880,7.68323,0.19872,1.90345
38.6481,6.12695,-0.08141,1.38389
38.7070,3.93619,0.05267,0.17239
38.7686,3.00481,-0.27774,-1.21869
38.8290,6.34483,-0.40224,-1.68796
38.8900,10.25229,-1.30249,-1.39826
38.9486,11.65533,-0.45012,-1.89866
39.0074,10.31693,-0.10774,-3.45015
39.0693,13.57314,-0.16520,-2.67680
39.1279,15.46941,-0.91222,-5.44219
39.1884,17.38004,-1.18517,-4.72630
39.2488,15.46702,-2.74144,-2.67680
39.3076,15.69926,-1.46290,-3.96252
39.3685,12.11024,-0.83560,-3.26100
39.4291,12.30178,-0.57941,-1.91063
