time,X_value,Y_value,Z_value
6.39300,1.11545,-0.07890,0.17073
6.40300,1.08246,-0.03797,0.19639
6.41300,1.08429,-0.02209,0.20555
6.42400,1.10140,0.00173,0.20738
6.43400,1.12217,0.06221,0.21655
6.44400,1.14966,0.13185,0.20799
6.45500,1.16981,0.20454,0.18661
6.46500,1.18203,0.24791,0.14263
6.47500,1.18997,0.23081,0.06383
6.48600,1.18509,0.21187,0.01374
6.49600,1.16248,0.22042,0.01007
6.50600,1.11545,0.24302,0.01068
6.51700,1.05253,0.25768,-0.00031
6.52700,0.98656,0.27784,-0.02902
6.53700,0.94318,0.29739,-0.05162
6.54800,0.91203,0.31816,-0.05162
6.55800,0.87171,0.31388,-0.01008
6.56800,0.85644,0.30961,-0.00275
6.57900,0.86683,0.25463,0.01924
6.58900,0.86621,0.19782,0.04184
6.60000,0.85155,0.16728,0.01985
6.61000,0.81307,0.06954,0.00885
6.62000,0.77336,0.01517,0.00335
6.63100,0.74221,-0.01354,-0.01375
6.64100,0.70372,-0.02881,-0.03574
6.65100,0.67379,-0.08501,-0.04307
6.66200,0.63164,-0.13205,-0.05223
6.67200,0.61637,-0.14304,-0.02413
6.68300,0.60049,-0.10639,0.00885
6.69300,0.57300,-0.02637,-0.00459
6.70400,0.55284,-0.10212,-0.04002
6.71400,0.53329,-0.10273,-0.06079
6.72500,0.51863,-0.11189,-0.09316
6.73500,0.47648,-0.11861,-0.11149
